Phrase,Entity
the,O
prices,O
at,O
Anh,O
Hong,O
like,O
?,O
,
Thanks,O
.,O
You've,O
been,O
a,O
big,O
help,O
.,O
,
I'm,O
planning,O
on,O
going,O
out,O
to,O
eat,O
later,O
on,O
.,O
Can,O
you,O
help,O
me,O
find,O
a,O
place,O
to,O
eat,O
at,O
?,O
,
I'd,O
like,O
to,O
go,O
to,O
a,O
restaurant,O
in,O
Martinez,B-city
that,O
serves,O
Thai,B-cuisine
food,O
.,O
,
What's,O
their,O
phone,O
number,O
and,O
do,O
they,O
serve,O
alcohol,O
?,O
,
Okay,O
",",O
great,O
.,O
I,O
want,O
to,O
make,O
a,O
reservation,O
please,O
.,O
,
Make,O
the,O
reservation,O
for,O
7,O
pm,O
.,O
,
No,O
",",O
make,O
it,O
for,O
1,B-party_size
person,O
on,O
next,O
Monday,O
please,O
.,O
,
Yup,O
",",O
that's,O
right,O
.,O
Can,O
you,O
tell,O
me,O
if,O
they,O
have,O
a,O
live,O
band,O
?,O
,
Do,O
you,O
know,O
if,O
their,O
menu,O
is,O
inexpensive,B-price_range
and,O
what,O
their,O
address,O
is,O
?,O
,
Great,O
",",O
thanks,O
!,O
,
No,O
thanks,O
.,O
That's,O
all,O
I,O
needed,O
help,O
with,O
.,O
,
I,O
am,O
looking,O
for,O
an,O
intermediate,O
priced,O
eating,O
place,O
in,O
the,O
nearby,O
area,O
.,O
,
Any,O
place,O
in,O
Pleasanton,B-city
which,O
serves,O
Ramen,B-cuisine
kind,O
of,O
food,O
and,O
also,O
alcohol,O
will,O
be,O
ideal,O
.,O
,
That,O
is,O
good,O
a,O
good,O
choice,O
.,O
Please,O
make,O
a,O
reservation,O
for,O
six,O
people,O
for,O
3rd,O
of,O
March,O
.,O
,
Reserve,O
it,O
for,O
Twelve,O
pm,O
.,O
,
Yes,O
that,O
is,O
good,O
.,O
,
Thank,O
you,O
.,O
,
No,O
.,O
This,O
should,O
be,O
enough,O
for,O
now,O
.,O
,
I,O
would,O
like,O
to,O
it,O
in,O
a,O
place,O
in,O
Pleasanton,B-city
.,O
,
I,O
would,O
love,O
some,O
Noodles,B-cuisine
,
Can,O
you,O
tell,O
me,O
the,O
phone,O
number,O
?,O
,
Sounds,O
good,O
,
Yes,O
make,O
it,O
for,O
2,B-party_size
people,O
,
I,O
want,O
to,O
be,O
at,O
6:45,O
in,O
the,O
evening,O
,
No,O
make,O
it,O
please,O
at,O
12:45,B-time
for,O
4,B-party_size
people,O
,
Yes,O
is,O
good,O
.,O
Tell,O
me,O
please,O
if,O
they,O
serve,O
Liquor,O
and,O
if,O
they,O
have,O
a,O
price,O
range,O
average,O
priced,O
,
Yes,O
is,O
ok,O
,
Thank,O
you,O
very,O
much,O
that,O
s,O
all,O
I,O
need,O
,
I'd,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
.,O
,
I'd,O
like,O
a,O
Barbecue,B-cuisine
food,O
restaurant,O
in,O
Campbell,B-city
.,O
,
Is,O
Liquor,O
available,O
?,O
Where,O
are,O
they,O
located,O
?,O
,
Do,O
you,O
have,O
any,O
other,O
suggestions,O
that,O
are,O
also,O
affordable,O
?,O
,
I'd,O
like,O
another,O
kind,O
of,O
restaurant,O
.,O
I'd,O
like,O
Sushi,B-cuisine
.,O
,
That's,O
great,O
.,O
,
Yes,O
I'd,O
like,O
to,O
make,O
a,O
reservation,O
.,O
,
Please,O
can,O
you,O
book,O
it,O
for,O
7:15,O
pm,O
.,O
,
No,O
",",O
I'd,O
like,O
to,O
book,O
for,O
March,O
14th,O
.,O
,
Perfect,O
.,O
,
Do,O
they,O
serve,O
alcohol,O
?,O
what,O
is,O
their,O
phone,O
number,O
?,O
,
That's,O
great,O
.,O
I,O
don't,O
need,O
anything,O
else,O
right,O
now,O
.,O
,
Will,O
you,O
find,O
me,O
a,O
place,O
to,O
eat,O
?,O
,
Palo,O
Alto,O
.,O
,
Brazilian,B-cuisine
.,O
,
Great,O
.,O
Please,O
make,O
a,O
reservation,O
.,O
,
Quarter,O
past,O
5,B-party_size
in,O
the,O
evening,O
.,O
,
No,O
",",O
change,O
it,O
to,O
evening,O
6:15,O
.,O
,
Great,O
.,O
How,O
pricey,O
?,O
What's,O
their,O
number,O
?,O
,
Thanks,O
.,O
,
No,O
",",O
thanks,O
.,O
,
Will,O
you,O
find,O
me,O
somewhere,O
to,O
eat,O
?,O
,
I,O
really,O
need,O
good,O
pasta,B-cuisine
",",O
I'm,O
underweight,O
.,O
,
Campbell,B-city
please,O
",",O
thanks,O
.,O
,
I,O
need,O
someplace,O
cheaper,O
.,O
I,O
want,O
to,O
eat,O
a,O
lot,O
for,O
not,O
very,O
costly,O
.,O
,
Where,O
are,O
they,O
located,O
?,O
,
What's,O
the,O
situation,O
with,O
live,O
music,O
there,O
?,O
,
Please,O
give,O
a,O
better,O
choice,O
.,O
,
You,O
have,O
found,O
a,O
winner,O
.,O
,
Please,O
do,O
that,O
.,O
,
5:30,O
pm,O
should,O
be,O
prime,O
pasta,B-cuisine
time,O
.,O
,
Do,O
they,O
have,O
been,O
and,O
liquor,O
?,O
,
Great,O
",",O
I,O
want,O
to,O
toast,O
the,O
victory,O
of,O
the,O
team,O
.,O
,
Nothing,O
much,O
.,O
I'm,O
good,O
.,O
,
I,O
want,O
to,O
eat,O
out,O
at,O
an,O
intermediate,O
priced,O
location,O
",",O
can,O
you,O
find,O
me,O
some,O
options,O
?,O
,
I,O
want,O
to,O
go,O
to,O
Milpitas,B-city
.,O
Spicy,O
Indian,O
food,O
sounds,O
perfect,O
.,O
,
Is,O
there,O
live,O
music,O
?,O
What's,O
the,O
contact,O
number,O
?,O
,
Well,O
",",O
it,O
works,O
for,O
me,O
",",O
can,O
you,O
make,O
a,O
reservation,O
for,O
4,B-party_size
people,O
at,O
1,B-party_size
o,O
"""",O
clock,O
in,O
the,O
afternoon,O
?,O
,
No,O
",",O
actually,O
I,O
want,O
it,O
for,O
3,B-party_size
people,O
",",O
and,O
at,O
evening,O
7:45,O
.,O
,
Yes,O
",",O
that,O
sounds,O
good,O
.,O
,
No,O
",",O
thanks,O
a,O
lot,O
.,O
,
I,O
am,O
planning,O
to,O
go,O
out,O
for,O
dinner,O
.,O
Can,O
you,O
find,O
me,O
restaurants,O
nearby,O
?,O
,
I,O
would,O
like,O
to,O
eat,O
in,O
Milpitas,B-city
and,O
the,O
restaurant,O
should,O
be,O
in,O
the,O
moderate,B-price_range
price,O
range,O
.,O
,
I,O
am,O
looking,O
for,O
restaurants,O
that,O
offer,O
Take-out,B-cuisine
.,O
,
What,O
is,O
the,O
other,O
restaurant,O
you,O
mentioned,O
?,O
,
Where,O
are,O
they,O
located,O
?,O
,
I,O
like,O
that,O
location,O
.,O
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
at,O
Red,O
Chillies,O
The,O
Malabar,O
Cuisine,O
.,O
,
The,O
reservation,O
needs,O
to,O
be,O
at,O
11,O
am,O
.,O
,
The,O
reservation,O
should,O
be,O
for,O
March,O
14th,O
.,O
,
Please,O
make,O
the,O
reservation,O
for,O
18:00,B-time
.,O
,
Yes,O
",",O
that,O
is,O
correct,O
.,O
,
Does,O
the,O
restaurant,O
have,O
any,O
live,O
entertainment,O
?,O
Is,O
their,O
contact,O
information,O
available,O
?,O
,
I,O
greatly,O
appreciate,O
your,O
time,O
.,O
,
No,O
.,O
Thank,O
you,O
again,O
.,O
,
I'm,O
feeling,O
hungry,O
",",O
do,O
you,O
know,O
of,O
any,O
places,O
that,O
average,O
priced,O
?,O
,
I'm,O
feeling,O
a,O
craving,O
for,O
Noodles,B-cuisine
.,O
,
Look,O
for,O
a,O
place,O
in,O
Dublin,B-city
.,O
,
Yeah,O
",",O
I,O
like,O
the,O
sound,O
of,O
that,O
.,O
,
Yeah,O
",",O
reserve,O
me,O
a,O
table,O
for,O
one,O
person,O
please,O
.,O
,
I,O
want,O
it,O
on,O
the,O
7th,O
of,O
March,O
at,O
13:00,B-time
.,O
,
Sorry,O
",",O
it's,O
actually,O
for,O
the,O
8th,O
of,O
March,O
.,O
,
Yeah,O
",",O
you,O
got,O
it,O
.,O
Do,O
they,O
have,O
liquor,O
over,O
there,O
?,O
,
Thank,O
you,O
",",O
you're,O
great,O
.,O
That'll,O
be,O
all,O
.,O
,
I'm,O
looking,O
for,O
somewhere,O
to,O
eat,O
with,O
my,O
girlfriend,O
",",O
do,O
you,O
know,O
of,O
any,O
good,O
restaurants,O
?,O
,
I,O
want,O
something,O
with,O
a,O
moderate,B-price_range
priced,O
in,O
Petaluma,B-city
.,O
It,O
also,O
needs,O
to,O
serve,O
alcohol,O
.,O
,
Some,O
type,O
of,O
curry,B-cuisine
would,O
be,O
great,O
",",O
so,O
Indian,O
or,O
Thai,B-cuisine
maybe,O
.,O
,
Yeah,O
",",O
that's,O
great,O
!,O
,
Yes,O
",",O
I'd,O
like,O
to,O
book,O
a,O
table,O
.,O
,
How,O
about,O
11,O
in,O
the,O
morning,O
?,O
,
No,O
",",O
just,O
for,O
1,B-party_size
person,O
.,O
,
Yep,O
",",O
that's,O
perfect,O
.,O
What's,O
the,O
restaurant's,O
address,O
?,O
,
Thanks,O
so,O
much,O
!,O
,
No,O
thank,O
you,O
.,O
,
I'm,O
on,O
a,O
budget,O
and,O
I,O
am,O
looking,O
for,O
a,O
cafe,B-cuisine
that,O
is,O
not,O
very,O
costly,O
.,O
,
I,O
am,O
really,O
hungry,O
for,O
Pizza,B-cuisine
and,O
Pasta,O
.,O
,
I,O
have,O
to,O
have,O
something,O
in,O
San,O
Francisco,O
.,O
,
Yes,O
",",O
please,O
get,O
me,O
a,O
reservation,O
there,O
.,O
,
Please,O
reserve,O
at,O
quarter,O
past,O
5,B-party_size
in,O
the,O
evening,O
.,O
,
Yes,O
",",O
exactly,O
please,O
.,O
,
No,O
",",O
I,O
don't,O
want,O
that,O
.,O
,
Nothing,O
",",O
you've,O
done,O
quite,O
enough,O
.,O
,
I'm,O
hungry,O
.,O
Find,O
places,O
to,O
eat,O
please,O
.,O
,
Let's,O
go,O
with,O
Foster,O
City,O
please,O
.,O
,
Spicy,O
Indian,O
sound,O
really,O
good,O
.,O
,
Give,O
me,O
other,O
suggestions,O
as,O
well,O
,
Can,O
you,O
find,O
out,O
if,O
they,O
are,O
average,O
priced,O
?,O
,
Perfect,O
.,O
That,O
works,O
,
Yes,O
",",O
go,O
ahead,O
and,O
do,O
that,O
.,O
,
How,O
about,O
this,O
afternoon,O
1:45,O
.,O
,
No,O
it,O
doesn't,O
.,O
Change,O
to,O
5:45,O
pm,O
on,O
the,O
4th,O
of,O
this,O
month,O
please,O
.,O
,
Yes,O
.,O
that,O
is,O
perfect,O
.,O
,
Thanks,O
",",O
that,O
is,O
all,O
i,O
needed,O
.,O
,
Can,O
you,O
find,O
a,O
place,O
to,O
eat,O
?,O
,
Some,O
Sichuan,B-cuisine
food,O
would,O
be,O
good,O
.,O
,
Look,O
in,O
Mountain,O
View,O
.,O
,
Is,O
the,O
restaurant,O
inexpensive,B-price_range
?,O
`,O
,
Can,O
you,O
suggest,O
a,O
restaurant,O
with,O
inexpensive,B-price_range
pricing,O
?,O
,
What,O
is,O
the,O
address,O
?,O
Do,O
they,O
have,O
live,O
music,O
?,O
,
Yes,O
",",O
that's,O
perfect,O
.,O
I,O
want,O
to,O
reserve,O
a,O
table,O
for,O
4,B-party_size
.,O
,
6,B-party_size
in,O
the,O
evening,O
.,O
,
That,O
works,O
for,O
me,O
.,O
What,O
is,O
the,O
restaurant's,O
phone,O
number,O
?,O
,
Do,O
they,O
serve,O
alcohol,O
?,O
,
Thanks,O
.,O
That's,O
all,O
I,O
need,O
.,O
,
I,O
would,O
like,O
to,O
find,O
a,O
Chinese,B-cuisine
food,O
restaurant,O
.,O
,
Search,O
in,O
San,O
Mateo,O
.,O
,
How,O
expensive,B-price_range
are,O
they,O
?,O
,
Can,O
you,O
suggest,O
other,O
restaurants,O
in,O
SF,B-city
?,O
,
Can,O
you,O
suggest,O
another,O
restaurant,O
?,O
,
What,O
is,O
the,O
address,O
?,O
,
Ok,O
",",O
make,O
a,O
reservation,O
at,O
12,O
o,O
"""",O
clock,O
in,O
the,O
afternoon,O
.,O
,
Yes,O
",",O
how,O
expensive,B-price_range
are,O
they,O
?,O
,
Thank,O
you,O
",",O
that's,O
everything,O
.,O
,
Can,O
you,O
find,O
me,O
place,O
to,O
eat,O
?,O
,
Food,O
kind,O
of,O
California,B-cuisine
will,O
be,O
perfect,O
in,O
SF,B-city
.,O
,
Can,O
you,O
look,O
for,O
any,O
other,O
restaurant,O
?,O
,
Can,O
you,O
find,O
me,O
the,O
address,O
?,O
,
Can,O
you,O
find,O
me,O
any,O
other,O
restaurant,O
?,O
,
Do,O
they,O
play,O
live,O
music,O
and,O
is,O
the,O
price,O
range,O
low-cost,O
?,O
,
Okay,O
.,O
That,O
sound,O
good,O
to,O
me,O
.,O
,
Can,O
you,O
help,O
me,O
in,O
making,O
a,O
reservation,O
at,O
the,O
restaurant,O
?,O
,
The,O
timing,O
will,O
be,O
half,O
past,O
7,O
in,O
the,O
evening,O
.,O
,
Yes,O
",",O
that,O
sounds,O
great,O
to,O
me,O
.,O
,
That,O
will,O
be,O
all,O
.,O
Thank,O
you,O
.,O
,
I,O
am,O
searching,O
for,O
a,O
eating,O
place,O
with,O
a,O
intermediate,O
priced,O
,
Some,O
Izakaya,B-cuisine
kind,O
of,O
food,O
good,O
in,O
Foster,O
City,O
,
Can,O
you,O
tell,O
me,O
other,O
restaurant,O
names,O
?,O
,
Are,O
there,O
any,O
live,O
music,O
?,O
,
Ok,O
.,O
that,O
is,O
perfect,O
for,O
me,O
and,O
want,O
to,O
reserve,O
that,O
restaurant,O
on,O
March,O
4th,O
.,O
,
Do,O
the,O
reservation,O
at,O
evening,O
6:30,O
,
This,O
is,O
perfect,O
.,O
what,O
is,O
the,O
address,O
and,O
contact,O
number,O
?,O
,
Thanks,O
a,O
lot,O
.,O
That,O
is,O
all,O
i,O
want,O
.,O
,
i,O
am,O
meeting,O
my,O
friend,O
after,O
a,O
long,O
time,O
and,O
i,O
wish,O
to,O
eat,O
along,O
with,O
him,O
.,O
Will,O
you,O
find,O
a,O
place,O
to,O
eat,O
and,O
i,O
don't,O
have,O
a,O
price,O
preference,O
.,O
,
I,O
like,O
Pizza,B-cuisine
and,O
Pasta,O
kind,O
of,O
food,O
and,O
the,O
place,O
should,O
be,O
in,O
San,O
Francisco,O
.,O
,
I,O
need,O
their,O
contact,O
number,O
?,O
Please,O
provide,O
me,O
,
Ok,O
",",O
that,O
great,O
and,O
sound,O
good,O
to,O
me,O
.,O
,
Yes,O
i,O
wank,O
to,O
make,O
a,O
reservation,O
at,O
6,B-party_size
in,O
the,O
evening,O
.,O
,
Ok,O
",",O
very,O
perfect,O
.,O
Book,O
it,O
.,O
Do,O
they,O
have,O
live,O
music,O
?,O
,
Tell,O
me,O
their,O
address,O
?,O
,
Thanks,O
a,O
lot,O
and,O
thanks,O
for,O
your,O
help,O
,
No,O
",",O
thank,O
a,O
lot,O
,
Can,O
you,O
help,O
me,O
locate,O
a,O
place,O
to,O
eat,O
?,O
,
Some,O
Punjabi,B-cuisine
food,O
would,O
be,O
great,O
.,O
Please,O
look,O
in,O
Pleasanton,B-city
.,O
,
Do,O
they,O
have,O
live,O
music,O
?,O
,
That,O
is,O
fine,O
.,O
Please,O
make,O
a,O
reservation,O
.,O
,
Please,O
make,O
if,O
at,O
12:15,B-time
.,O
,
Yes,O
",",O
that,O
is,O
correct,O
.,O
What,O
is,O
their,O
address,O
and,O
phone,O
number,O
?,O
,
No,O
thank,O
you,O
.,O
,
I'm,O
looking,O
for,O
somewhere,O
to,O
eat,O
.,O
,
I'd,O
like,O
pizza,B-cuisine
and,O
somewhere,O
in,O
Sunnyvale,B-city
.,O
,
What's,O
their,O
number,O
?,O
,
Do,O
they,O
serve,O
alcohol,O
?,O
What's,O
their,O
address,O
?,O
,
That,O
works,O
.,O
I,O
want,O
to,O
reserve,O
a,O
table,O
.,O
,
Make,O
it,O
in,O
the,O
evening,O
7:15,O
.,O
,
No,O
",",O
make,O
it,O
in,O
the,O
afternoon,O
12:30,B-time
.,O
,
No,O
",",O
I,O
want,O
it,O
to,O
be,O
for,O
next,O
tuesday,O
",",O
and,O
only,O
for,O
one,O
person,O
.,O
,
Yes,O
.,O
,
Thanks,O
",",O
that's,O
everything,O
.,O
,
I'm,O
getting,O
a,O
craving,O
for,O
Diner,B-cuisine
food,O
",",O
can,O
you,O
help,O
me,O
look,O
for,O
a,O
place,O
?,O
,
Look,O
in,O
San,O
Fran,O
.,O
,
Okay,O
",",O
that,O
sounds,O
good,O
.,O
,
Yeah,O
",",O
please,O
make,O
a,O
reservation,O
.,O
,
I,O
want,O
it,O
for,O
the,O
evening,O
4:45,O
.,O
,
No,O
",",O
it's,O
just,O
for,O
one,O
person,O
.,O
And,O
on,O
second,O
though,O
",",O
can,O
you,O
make,O
it,O
at,O
6,B-party_size
pm,O
.,O
,
Yeah,O
",",O
that's,O
correct,O
.,O
Can,O
you,O
tell,O
me,O
their,O
address,O
?,O
,
Thanks,O
so,O
much,O
.,O
,
No,O
",",O
thanks,O
again,O
.,O
,
I'd,O
like,O
to,O
find,O
somewhere,O
to,O
eat,O
.,O
Someplace,O
intermediate,O
priced,O
.,O
,
Something,O
Southern,B-cuisine
in,O
the,O
San,O
Jose,O
area,O
would,O
be,O
great,O
.,O
,
Do,O
you,O
have,O
any,O
other,O
suggestions,O
?,O
Maybe,O
someplace,O
with,O
live,O
music,O
that,O
also,O
serves,O
alcohol,O
.,O
,
What's,O
their,O
number,O
?,O
,
And,O
their,O
address,O
?,O
,
Do,O
you,O
have,O
anymore,O
restaurant,O
suggestions,O
?,O
,
Sounds,O
great,O
.,O
,
Yes,O
.,O
Make,O
it,O
for,O
a,O
quarter,O
to,O
12,O
in,O
the,O
morning,O
.,O
,
Yes,O
",",O
that's,O
perfect,O
.,O
What's,O
their,O
address,O
and,O
phone,O
number,O
again,O
?,O
,
Thank,O
you,O
so,O
much,O
for,O
all,O
of,O
your,O
help,O
.,O
,
Please,O
search,O
for,O
an,O
economical,O
priced,O
place,O
to,O
eat,O
that,O
serves,O
alcohol,O
.,O
,
I,O
prefer,O
it,O
in,O
Oakland,B-city
.,O
I,O
am,O
craving,O
Pizza,B-cuisine
.,O
,
Do,O
they,O
happen,O
to,O
have,O
live,O
music,O
?,O
What,O
is,O
their,O
phone,O
number,O
?,O
,
Are,O
there,O
other,O
restaurant,O
options,O
?,O
,
That,O
will,O
do,O
.,O
,
I,O
want,O
to,O
make,O
a,O
restaurant,O
reservation,O
.,O
,
I,O
would,O
like,O
it,O
to,O
be,O
half,O
past,O
11,O
in,O
the,O
morning,O
.,O
,
Its,O
actually,O
a,O
party,O
of,O
4,B-party_size
.,O
,
That,O
will,O
do,O
.,O
,
Can,O
you,O
tell,O
me,O
what,O
their,O
address,O
is,O
?,O
,
Thank,O
you,O
.,O
That,O
is,O
all,O
.,O
,
I,O
want,O
a,O
good,O
place,O
to,O
eat,O
that,O
is,O
fancy,O
priced,O
,
I,O
need,O
it,O
in,O
SFO,B-city
.,O
French,B-cuisine
food,O
will,O
be,O
perfect,O
.,O
,
Yes,O
that,O
works,O
.,O
I,O
want,O
a,O
reservation,O
at,O
a,O
nearby,O
restaurant,O
.,O
,
I,O
want,O
it,O
at,O
13:15,B-time
,
Is,O
there,O
live,O
music,O
?,O
,
Yes,O
that,O
works,O
,
Thanks,O
that,O
is,O
all,O
,
I,O
would,O
like,O
to,O
look,O
for,O
a,O
place,O
where,O
I,O
could,O
eat,O
.,O
,
Please,O
look,O
in,O
Dublin,B-city
",",O
a,O
burger,B-cuisine
is,O
perfect,O
to,O
have,O
now,O
.,O
,
I,O
want,O
a,O
restaurant,O
with,O
music,O
.,O
,
Alright,O
",",O
please,O
make,O
a,O
reservation,O
for,O
me,O
at,O
this,O
evening,O
7:15,O
.,O
,
Please,O
make,O
it,O
at,O
7,O
pm,O
.,O
,
Actually,O
its,O
for,O
3,B-party_size
people,O
on,O
14th,O
of,O
March,O
.,O
,
Yes,O
",",O
that's,O
right,O
.,O
How,O
about,O
the,O
price,O
range,O
",",O
is,O
it,O
very,O
fancy,O
?,O
,
Thank,O
you,O
",",O
that's,O
all,O
for,O
now,O
.,O
,
My,O
husband,O
and,O
I,O
want,O
to,O
have,O
dinner,O
out,O
.,O
Are,O
there,O
any,O
good,O
places,O
to,O
eat,O
around,O
here,O
?,O
,
I,O
would,O
like,O
to,O
stay,O
around,O
Milpitas,B-city
.,O
,
I,O
would,O
really,O
like,O
some,O
Latin,O
American,B-cuisine
food,O
.,O
,
That's,O
great,O
",",O
are,O
there,O
any,O
other,O
restaurants,O
",",O
maybe,O
in,O
Santa,O
Clara,O
?,O
,
How,O
expensive,B-price_range
are,O
they,O
?,O
,
Do,O
you,O
have,O
any,O
other,O
suggestions,O
?,O
,
Great,O
",",O
that's,O
the,O
one,O
I,O
want,O
.,O
,
Yes,O
",",O
please,O
.,O
I,O
want,O
to,O
eat,O
there,O
.,O
,
How,O
about,O
12:30,B-time
in,O
the,O
afternoon,O
?,O
,
Yes,O
",",O
that,O
is,O
correct,O
?,O
Can,O
you,O
tell,O
me,O
their,O
address,O
and,O
if,O
they,O
are,O
having,O
live,O
music,O
?,O
,
Thank,O
you,O
so,O
much,O
!,O
That's,O
everything,O
.,O
,
Do,O
you,O
know,O
of,O
any,O
places,O
to,O
eat,O
in,O
San,O
Francisco,O
?,O
,
American,B-cuisine
food,O
would,O
really,O
hit,O
the,O
spot,O
.,O
,
Do,O
you,O
have,O
any,O
other,O
suggestions,O
?,O
I,O
would,O
prefer,O
something,O
with,O
a,O
moderate,B-price_range
price,O
range,O
.,O
,
Do,O
you,O
have,O
their,O
phone,O
number,O
?,O
And,O
do,O
they,O
serve,O
liquor,O
?,O
,
Okay,O
",",O
that,O
works,O
.,O
Please,O
make,O
me,O
a,O
reservation,O
for,O
12:45,B-time
pm,O
.,O
,
Yeah,O
",",O
that's,O
it,O
.,O
,
Thanks,O
so,O
much,O
.,O
,
No,O
",",O
thanks,O
a,O
lot,O
.,O
,
I'm,O
looking,O
for,O
restaurants,O
.,O
,
In,O
Oakland,B-city
.,O
,
I,O
like,O
Fish,B-cuisine
best,O
.,O
,
Any,O
other,O
options,O
?,O
,
Any,O
others,O
?,O
I,O
want,O
something,O
afforadable,O
.,O
,
Do,O
they,O
have,O
liquor,O
and,O
live,O
music,O
?,O
,
That,O
works,O
.,O
I,O
want,O
to,O
make,O
a,O
reservation,O
.,O
,
For,O
two,O
people,O
",",O
10:30,O
in,O
the,O
morning,O
.,O
,
That,O
works,O
.,O
What's,O
their,O
address,O
and,O
number,O
?,O
,
Try,O
booking,O
again,O
",",O
for,O
1,B-party_size
person,O
at,O
12:30,B-time
.,O
,
That's,O
perfect,O
.,O
,
Thanks,O
",",O
that's,O
all,O
I,O
need,O
.,O
,
I,O
would,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
.,O
,
Find,O
me,O
a,O
sushi,B-cuisine
place,O
in,O
Alameda,B-city
.,O
,
That,O
works,O
for,O
me,O
.,O
I,O
would,O
like,O
to,O
make,O
a,O
reservation,O
.,O
,
I,O
would,O
like,O
it,O
at,O
afternoon,O
1:15,O
.,O
,
Yup,O
",",O
that's,O
correct,O
.,O
,
Thanks,O
so,O
much,O
.,O
That's,O
all,O
for,O
today,B-date
.,O
,
Hi,O
I'm,O
hungry,O
and,O
also,O
need,O
to,O
let,O
loose,O
tonight,O
.,O
Can,O
you,O
find,O
me,O
a,O
place,O
to,O
eat,O
that,O
serves,O
alcohol,O
?,O
,
I'm,O
in,O
the,O
mood,O
for,O
some,O
Chinese,B-cuisine
food,O
tonight,O
",",O
preferably,O
in,O
Millbrae,B-city
.,O
,
That,O
sounds,O
good,O
to,O
me,O
.,O
,
Yes,O
",",O
that,O
would,O
be,O
great,O
.,O
Please,O
make,O
a,O
reservation,O
.,O
,
I'd,O
like,O
to,O
be,O
there,O
at,O
evening,O
7:30,O
.,O
,
That,O
sounds,O
great,O
.,O
,
What,O
is,O
the,O
address,O
of,O
the,O
restaurant,O
?,O
,
Thanks,O
for,O
everything,O
",",O
that's,O
all,O
I,O
needed,O
.,O
,
I'd,O
like,O
to,O
find,O
a,O
place,O
to,O
eat,O
in,O
this,O
city,O
.,O
,
Look,O
for,O
burger,B-cuisine
restaurants,O
in,O
Campbell,B-city
.,O
,
What,O
is,O
Effie's,O
address,O
and,O
do,O
they,O
serve,O
drinks,O
