Input.hotel_name,Input.hotel_address,Input.r-slot0,Input.r-slot1,Input.r-slot2,Input.r-slot3,Answer.response
Detroit Marriott at the Renaissance Center,"400 Renaissance Center, Detroit, MI 48243, USA",has_coffee_in_rooms,has_desk_in_rooms,has_minifridge_in_rooms,has_sofa_bed,"I would highly recommend the Detroit Marriott at the Renaissance Center, located at 400 Renaissance Center. Its rooms are spacious and modern and feature a top of the line mini-fridge and coffee maker. Rooms also feature a large pull-out sofa bed and mahogany writing desk."
Detroit Marriott at the Renaissance Center,"400 Renaissance Center, Detroit, MI 48243, USA",has_coffee_in_rooms,has_desk_in_rooms,has_minifridge_in_rooms,has_sofa_bed,"The Detroit Marriott at the Renaissance Center is in one of the city's loveliest locations and offers guests generous in room amenities such as a writing desk, mini fridge and sofa bed."
Detroit Marriott at the Renaissance Center,"400 Renaissance Center, Detroit, MI 48243, USA",has_coffee_in_rooms,has_desk_in_rooms,has_minifridge_in_rooms,has_sofa_bed,"The Detroit Marriott at the Renaissance Center might be a good option for you. The rooms have many features like coffee, a desk, a mini fridge, and a sofa bed."
Disney's Grand Californian Hotel & Spa,"1600 Disneyland Drive, Anaheim, CA 92802, USA",has_bunk_beds_in_rooms,has_coffee_in_rooms,has_room_service,has_sofa_bed,"Disney's Grand Californian Hotel & Spa would be a fantastic choice. These playful rooms have bunk beds and sofa beds, perfect for bringing the whole family. There's a coffee maker in the room for those early mornings, and room service is available for late night cravings."
Disney's Grand Californian Hotel & Spa,"1600 Disneyland Drive, Anaheim, CA 92802, USA",has_bunk_beds_in_rooms,has_coffee_in_rooms,has_room_service,has_sofa_bed,You could stay at Disney's Grand Californian Hotel and Spa on Disneyland Drive.  There is a sofa bed and bunk beds in rooms.  Enjoy coffee or room service in your room.
Disney's Grand Californian Hotel & Spa,"1600 Disneyland Drive, Anaheim, CA 92802, USA",has_bunk_beds_in_rooms,has_coffee_in_rooms,has_room_service,has_sofa_bed,"Disney's Grand Californian Hotel & Spa is an oasis for adults and kids alike. The bunk beds make staying here an adventure for the kids, while the spa, room service, sofa bed and in room coffee maker make it a welcome delight for the adults."
Disney's Saratoga Springs Resort & Spa,"1960 Broadway, Lake Buena Vista, FL 32830, United States",has_microwave_in_rooms,has_kitchen_in_room,has_laundry_in_rooms,has_minifridge_in_rooms,"Disney's Saratoga Springs Resort and Spa is an excellent fit for you. Located at 1960 Broadway, this hotel features in room laundry as well as a deluxe kitchenette. Each kitchen comes with a microwave, stocked mini-fridge and sink."
Disney's Saratoga Springs Resort & Spa,"1960 Broadway, Lake Buena Vista, FL 32830, United States",has_microwave_in_rooms,has_kitchen_in_room,has_laundry_in_rooms,has_minifridge_in_rooms,"You could try the Disney's Saratoga Springs Resort & Spa on Broadway. The rooms have a microwave, a mini fridge, and a kitchen and laundry machines."
Disney's Saratoga Springs Resort & Spa,"1960 Broadway, Lake Buena Vista, FL 32830, United States",has_microwave_in_rooms,has_kitchen_in_room,has_laundry_in_rooms,has_minifridge_in_rooms,"The Hotel name  Disney's Saratoga Springs Resort & Spa
located  1960 Broadway, Lake Buena Vista, FL 32830, United States. It is equipped with kitchen, laundry room and microwave."
DoubleTree by Hilton Hotel & Suites Jersey City,"455 Washington Blvd, Jersey City, NJ 07310, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_kitchen_in_room,has_microwave_in_rooms,"Why not try the DoubleTree by Hilton Hotel & Suites Jersey City on Washington Boulevard? The rooms have many amenities like coffee, a mini fridge, a microwave, and a kitchen in the rooms."
DoubleTree by Hilton Hotel & Suites Jersey City,"455 Washington Blvd, Jersey City, NJ 07310, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_kitchen_in_room,has_microwave_in_rooms,"The DoubleTree by Hilton Hotel & Suites is a good bet for modern conveniences when far away from home. Each room features its own mini fridge, coffee maker, microwave and kitchen."
DoubleTree by Hilton Hotel & Suites Jersey City,"455 Washington Blvd, Jersey City, NJ 07310, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_kitchen_in_room,has_microwave_in_rooms,You might like the DoubleTree by Hilton Hotel & Suites Jersey City on Washington Blvd.  The rooms there are equipped with a kitchen with a minifridge and microwave.  You will enjoy complimentary coffee in your room during your stay.
DoubleTree by Hilton Hotel Atlanta Downtown,"160 Ted Turner Drive Northwest, Atlanta, GA 30303, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_desk_in_rooms,has_microwave_in_rooms,"If you're visiting Atlanta, you should stay at the DoubleTree by Hilton Hotel's Downtown location. Each beautiful room comes with a desk and a microwave for your convenience. You can even enjoy some of the complimentary coffee while taking in the sights of the city from your room's balcony."
DoubleTree by Hilton Hotel Atlanta Downtown,"160 Ted Turner Drive Northwest, Atlanta, GA 30303, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_desk_in_rooms,has_microwave_in_rooms,We recommend the Double Tree by Hilton. Every room comes with a luxurious balcony. All rooms also feature an office area complete with desk and a kitchenette with coffee maker and microwave.
DoubleTree by Hilton Hotel Atlanta Downtown,"160 Ted Turner Drive Northwest, Atlanta, GA 30303, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_desk_in_rooms,has_microwave_in_rooms,"The DoubleTree by Hilton Hotel Atlanta Downtown is in a city that has a lot to offer but so does their property. Each room features a balcony and comes complete with a microwave, writing desk and microwave."
DoubleTree Suites by Hilton Hotel Austin,"303 W 15th St, Austin, TX 78701, USA",has_balcony_in_rooms,has_kitchen_in_room,has_rooms_upgraded,has_patio_in_rooms,"You've got to stay at the DoubleTree Suites by Hilton over in Austin. You're going to have a such a great time, I just know it. The rooms were updated pretty recently, and they've got patios to laze around that afternoon sun in Texas. And they have full kitchens, so you can totally stay in and make yourself a quick dinner if you don't feel like heading out."
DoubleTree Suites by Hilton Hotel Austin,"303 W 15th St, Austin, TX 78701, USA",has_balcony_in_rooms,has_kitchen_in_room,has_rooms_upgraded,has_patio_in_rooms,The DoubleTree Suites by Hilton Hotel in Austin brings the city to you with balcony views and patio features in their upgraded rooms that include a kitchen for your personal convenience.
DoubleTree Suites by Hilton Hotel Austin,"303 W 15th St, Austin, TX 78701, USA",has_balcony_in_rooms,has_kitchen_in_room,has_rooms_upgraded,has_patio_in_rooms,"It would not be bad at all to choose this DoubleTree Suites by Hilton Hotel Austin
Hotel which  is at 303 W 15th St, Austin, TX 78701, USA, and offering upgrade rooms with kitchen, balcony,and  patio."
Elara by Hilton Grand Vacations,"80 E Harmon Ave, Las Vegas, NV 89109, USA",has_floor_to_ceiling_windows_in_rooms,has_kitchen_in_room,has_kitchenette_in_rooms,has_sofa_bed,The Elara by Hilton brings you vacation joy in the form of your room's personal kitchen and floor to ceiling windows! Also enjoy the amenities of thoughtful furniture with the ever so comfy sofa bed you will find in every room.
Elara by Hilton Grand Vacations,"80 E Harmon Ave, Las Vegas, NV 89109, USA",has_floor_to_ceiling_windows_in_rooms,has_kitchen_in_room,has_kitchenette_in_rooms,has_sofa_bed,"The Elara is right there on the strip where the action is in Vegas. It's got a really nice luxurious feel to it, perfect for the sin city. Floor to ceiling windows make sure you got that night view of the city, plus it has a kitchen if you need it. If someone else needs to spend a night over in your room, the sofa bed gives them a spot to sleep. I'd definitely stay at the Elara over some of the other hotels in Vegas."
Elara by Hilton Grand Vacations,"80 E Harmon Ave, Las Vegas, NV 89109, USA",has_floor_to_ceiling_windows_in_rooms,has_kitchen_in_room,has_kitchenette_in_rooms,has_sofa_bed,"A perfect choice would be Elara by Hilton Grand Vacations. The beautifully furnished rooms include an in-room kitchen, large California King bed and leather sofa bed. All rooms also feature floor to ceiling windows with breathtaking views."
Embassy Suites by Hilton Convention Center Las Vegas,"3600 Paradise Road, Las Vegas, NV 89169, United States",has_balcony_in_rooms,has_minifridge_in_rooms,has_rooms_upgraded,has_kitchen_in_room,The Embassy Suites by Hilton Convention Center Las Vegas is not just your ticket to the latest convention but also wants you to relax while you stay with them. Each upgraded room offers views from your own balcony and provides guests with a mini fridge and kitchen.
Embassy Suites by Hilton Convention Center Las Vegas,"3600 Paradise Road, Las Vegas, NV 89169, United States",has_balcony_in_rooms,has_minifridge_in_rooms,has_rooms_upgraded,has_kitchen_in_room,"The Embassy Suites by Hilton Convention Center Las Vegas might be a good option. They have rooms that can be upgraded with a mini fridge, kitchen, and even a balcony!"
Embassy Suites by Hilton Convention Center Las Vegas,"3600 Paradise Road, Las Vegas, NV 89169, United States",has_balcony_in_rooms,has_minifridge_in_rooms,has_rooms_upgraded,has_kitchen_in_room,The Embassy Suites on Paradise Road have upgraded rooms and might be a good choice.  The rooms are furnished with a minifridge and kitchen and open up to a balcony.
Embassy Suites by Hilton Fort Lauderdale 17th Street,"1100 SE 17th St, Fort Lauderdale, FL 33316, USA",has_balcony_in_rooms,has_rooms_upgraded,has_sofa_bed,has_wet_bar_in_rooms,"The Embassy Suites by Hilton Fort Lauderdale 17th Street is a great option for you. The rooms have a sofa bed, a wet bar, and a balcony. They'll even upgrade your room."
Embassy Suites by Hilton Fort Lauderdale 17th Street,"1100 SE 17th St, Fort Lauderdale, FL 33316, USA",has_balcony_in_rooms,has_rooms_upgraded,has_sofa_bed,has_wet_bar_in_rooms,"The Embassy Suites in Hilton in Fort Lauderdale have just been upgraded.  There are balconies, wet bars, and sofa beds in the rooms."
Embassy Suites by Hilton Fort Lauderdale 17th Street,"1100 SE 17th St, Fort Lauderdale, FL 33316, USA",has_balcony_in_rooms,has_rooms_upgraded,has_sofa_bed,has_wet_bar_in_rooms,"You should try the Embassy Suites by Hilton Fort Lauderdale. This hotel features upgraded rooms with stunning balcony views. In addition to standard furnishings, this room also features a deluxe sofa bed and an in-room wet bar."
Embassy Suites by Hilton Los Angeles International Airport North,"9801 Airport Boulevard, Los Angeles, CA 90045, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,"I think the Embassy Suites would be a perfect fit for you. The rooms all feature a balcony with a view. Moreover, they come with many amenities such as a deluxe coffee machine, a stocked mini fridge, and a microwave."
Embassy Suites by Hilton Los Angeles International Airport North,"9801 Airport Boulevard, Los Angeles, CA 90045, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,"Iv'e heard that Ebassy Suites near Los Angeles Airport is very nice and close to the airport. Every room has a balcony to see the outdoor views and to enjoy the sunshine. There is also free coffee in each room, a microwave, and a mini fridge if you plan to have leftovers."
Embassy Suites by Hilton Los Angeles International Airport North,"9801 Airport Boulevard, Los Angeles, CA 90045, USA",has_balcony_in_rooms,has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,"The Embassy Suites by Hilton Los Angeles International Airport North would be a great choice for your stay. The hotel's rooms have a balcony that oversees the area. You'll find a mini fridge and microwave in the room, as well as coffee to help wake you up in the mornings."
Embassy Suites by Hilton Miami International Airport,"3974 Northwest South River Drive, Miami, FL 33142, USA",has_coffee_in_rooms,has_balcony_in_rooms,feels_modest,has_kitchenette_in_rooms,"The Embassy Suites by Hilton Miami International Airport knows what its travelers need and provides more! The modestly understated property still outdoes itself with in room balconies, kitchenettes and coffee makers."
Embassy Suites by Hilton Miami International Airport,"3974 Northwest South River Drive, Miami, FL 33142, USA",has_coffee_in_rooms,has_balcony_in_rooms,feels_modest,has_kitchenette_in_rooms,"How does the Embassy Suites by Hilton sound? The one over by Miami International Airport has rooms that are pretty understated, but still nice. They've got kitchenettes with coffee makers for those sleepy mornings you just can't seem to shake. Plus the balcony offers up a pretty awesome view."
Embassy Suites by Hilton Miami International Airport,"3974 Northwest South River Drive, Miami, FL 33142, USA",has_coffee_in_rooms,has_balcony_in_rooms,feels_modest,has_kitchenette_in_rooms,"The Hotel Embassy Suites by Hilton Miami International Airport, is modest and some features like balcony and kitchenette in rooms. Coffee too.
 address is 3974 Northwest South River Drive, Miami, FL 33142, USA"
Embassy Suites by Hilton Orlando International Drive Convention Center,"8978 International Dr, Orlando, FL 32819, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,has_rooms_upgraded,"The Embassy Suites by Hilton Orlando International Drive Convention Center would suit your needs nicely. The hotel's rooms have been updated recently. You'll find a coffee maker, mini-fridge, and microwave in the room, for your convenience."
Embassy Suites by Hilton Orlando International Drive Convention Center,"8978 International Dr, Orlando, FL 32819, USA",has_coffee_in_rooms,has_minifridge_in_rooms,has_microwave_in_rooms,has_rooms_upgraded,"The Embassy Suites by Hilton in Orlando has a reputation for bringing home to you. Each room at the Embassy comes complete with microwave, mini fridge and coffee maker. You will want fro nothing here in this upgraded paradise."
